year,month,day,hour,minute,bx,by,bz,row1,row2,row3,row4,row5,row6,row7,row8,row9,row10,row11,row12,row13,row14,row15,row16,row17,row18,row19,row20,row21,row22,row23,row24,row25,row26,row27,row28,row29,row30,row31,row32,row33,row34,row35,row36,row37,row38,row39,row40,row41,row42,row43,row44,row45,row46,row47,row48,row49,row50
2017,1,1,12,60,0.7467098233333334,0.7478984499999999,-1.327899155,,,,,,,,,,,,,,,,307.9705,367.5833333333333,315.30875000000003,402.9369,426.7767666666667,458.2873166666667,545.7042166666666,617.8515166666667,669.2446500000001,656.93345,595.6135166666667,523.2270333333333,467.2520333333333,423.39231666666666,429.9107333333333,421.47285,388.0786166666667,440.6261,398.25533333333334,458.8806666666667,444.59525,,,,,,,,,,,,,,
2017,1,1,13,60,3.17526755,1.3611114666666666,-0.45613597499999997,,,,,,,,,,,,,,,,304.90025,369.6042244897959,318.20248333333336,404.84950000000003,425.54383333333334,450.03798333333333,524.5508333333333,582.0465,638.5914166666666,644.6795666666666,564.5514333333334,495.4588333333333,449.9046333333333,416.21428333333336,426.6471166666667,427.42215000000004,394.2624833333333,438.2707,394.61651666666666,452.88674999999995,438.50497058823527,455.181,,,,,,,,,,,,,
2017,1,1,14,60,0.36871498666666663,4.201041333333333,0.8472070116666667,,,,,,,,,,,,,,,,307.34898076923076,368.8018666666667,320.48185,413.47136666666665,446.61718333333334,496.7249166666667,590.5386,645.5824666666666,648.9940666666666,593.7709166666666,490.49878333333334,462.4932166666667,435.2934333333333,412.33605,427.1526333333333,414.14436666666666,395.02975,448.97785,405.68038333333334,457.2349807692308,,,,,,,,,,,,,,,
2017,1,1,15,60,0.7387050021666667,3.1781661666666663,-0.8276411133333333,,,,,,,,,,,,,,315.992,329.56826315789476,311.0128474576272,374.61386666666664,334.7352333333334,434.37605,476.68595,534.7494166666667,618.2856833333333,651.51995,621.0544166666666,552.0229,446.45855,447.1208,430.9370833333333,411.65361666666666,423.79088333333334,410.6060166666667,402.10038333333335,453.07848333333334,404.02379310344827,452.39655555555555,,,,,,,,,,,,,,,
2017,1,1,16,60,0.8197346783333334,1.8326023216666667,-1.8317766433333333,,,,,,,,,,,,,,,332.3519777777778,315.51595,381.18698333333333,347.01285,450.1473,497.4490333333333,556.0773333333333,622.4714833333333,633.2075833333333,582.2991833333333,517.1160666666667,420.22768333333335,441.43534999999997,432.05580000000003,410.1205166666667,415.5380666666667,412.35794999999996,405.34066666666666,452.9647166666667,399.80452272727274,447.838,,,,,,,,,,,,,,,
2017,1,1,17,60,2.7523366499999997,0.9876600933333334,-0.21702726833333333,,,,,,,,,,,,,,320.45140000000004,335.95384615384614,319.0131333333333,385.94034999999997,358.67785,460.21913333333333,500.50316666666663,533.7198666666667,579.7327833333333,623.8736333333333,597.05315,500.5925,400.6434,437.32711666666665,430.04361666666665,413.76211666666666,427.8784,413.49103333333335,403.25561666666664,450.5343666666667,398.71194545454546,443.7895,,,,,,,,,,,,,,,
2017,1,1,18,60,1.9589751995,1.0724392046666666,-1.509888365,,,,,,,,,,,,,,319.2384285714285,336.7574255319149,322.02703333333335,390.7124166666666,367.6023833333333,473.9192166666666,522.3245833333333,570.9022333333334,620.9373166666667,622.85155,538.1833166666667,474.73019999999997,395.6033166666667,437.5911,432.61263333333335,410.42145,416.74763333333334,418.42803333333336,411.47189999999995,454.2371694915254,395.9326829268293,,,,,,,,,,,,,,,,
2017,1,1,19,60,0.15410999633333333,2.0180781,-0.8685057595333333,,,,,,,,,,,,,,319.72734782608694,337.16498333333334,324.16105,393.87405,370.77138333333335,479.83976666666666,533.4897666666667,590.4112666666666,627.10645,594.3533166666667,510.4014833333333,471.67935,399.6675666666667,440.04359999999997,434.85273333333333,401.4737833333333,404.30075,421.8043166666667,414.2236833333333,454.5667222222222,396.17060000000004,,,,,,,,,,,,,,,,
2017,1,1,20,60,-1.342863495,2.2220859933333332,0.33713678166666666,,,,,,,,,,,,,,320.92976744186046,338.19350000000003,324.9634,393.64138333333335,367.34865,480.2495833333333,542.0231833333333,605.07895,627.2324000000001,583.5499,503.1711833333333,472.17870000000005,402.13253333333336,441.79835,434.4319833333333,394.4428833333333,402.03705,420.17058333333335,413.49565,454.1275,,,,,,,,,,,,,,,,,
2017,1,1,21,60,-3.288041,1.5367529833333333,-0.098575355,,,,,,,,,,,,,348.51695348837205,325.80796666666663,346.9304666666667,341.46881666666667,421.0382333333334,434.00925,556.6303833333333,602.4691666666666,594.9600666666666,554.0700166666667,511.916,454.92968333333334,452.0634,395.23305,438.5878166666667,417.52335000000005,387.4585833333333,409.79238333333336,425.55241666666666,411.2467352941176,445.642,,,,,,,,,,,,,,,,,
2017,1,1,22,60,-3.7195948333333333,0.27147404666666664,0.67026854,,,,,,,,,,,,,352.15243749999996,328.9470666666667,349.97178333333335,343.33119999999997,420.09860000000003,425.9717,548.3291833333334,596.3737666666667,587.4747,544.61205,512.0370166666667,460.8075166666667,457.71285,399.61260000000004,438.77143333333333,412.51685,386.9529333333333,407.9961,424.09298333333334,408.267,,,,,,,,,,,,,,,,,,
2017,1,1,23,60,-2.677988,-1.9133175333333334,0.43649673,,,,,,,,,,,,,351.90094117647055,328.456875,348.3603125,339.467625,412.09040625,402.31375,517.81603125,564.26721875,572.5686875,562.70315625,531.4276875,470.21128125,460.09515625,399.94390625,442.318,424.879375,383.833125,404.82353125,420.053625,405.7636,438.7646666666667,,,,,,,,,,,,,,,,,
2017,1,2,0,60,-2.1603248866666664,-0.06457147166666667,0.137355195,,,,,,,,,,,,,352.7174186046512,329.70169999999996,349.36628333333334,341.2957833333333,414.69488333333334,407.94203333333337,522.0162833333333,560.1619333333333,559.8760666666666,547.1497666666667,505.4474,442.8186166666666,449.63079999999997,395.2107,441.55065,425.8897666666666,383.19195,405.23016666666666,419.98589999999996,402.9794333333333,442.45349999999996,,,,,,,,,,,,,,,,,
2017,1,2,1,60,-1.2520402421666668,-0.624926985,-1.1968211483333335,,,,,,,,,,221.99225,327.0579090909091,326.82968571428574,356.42971666666665,339.1961,366.8792666666667,372.6008,453.5932166666667,458.49781666666667,532.6223166666666,534.793,495.1872666666667,465.38236666666666,440.72305,409.79695,441.85453333333334,385.84281666666664,427.36514999999997,408.5718166666667,388.5420666666667,407.9063888888889,417.7158333333333,398.7056666666667,,,,,,,,,,,,,,,,,,
2017,1,2,2,60,1.0526105666666665,1.0469751763333333,-1.7324983183333333,,,,,,,,,304.987,231.199,333.44654545454546,333.87925,366.58261666666664,356.9837,396.89913333333334,428.14253333333335,519.9169833333333,558.0941666666666,580.3848166666667,511.64975,417.16181666666665,411.94618333333335,418.24798333333337,402.6539166666667,437.79316666666665,371.93493333333333,421.33931666666666,418.9193666666667,402.8248305084746,414.9514864864865,413.25,,,,,,,,,,,,,,,,,,,
2017,1,2,3,60,1.3994748666666665,0.20184318499999998,-2.0361590433333334,,,,,,,,,,229.64442857142856,333.977,331.61296666666664,362.63054999999997,348.19145000000003,381.44325000000003,402.57925,496.60141666666664,547.66935,608.1379,563.31705,456.56541666666664,421.83091666666667,419.30460000000005,402.07194999999996,439.54715000000004,380.74528333333336,418.4129166666667,418.2279,406.17969491525423,421.25852941176475,420.46133333333336,,,,,,,,,,,,,,,,,,,
2017,1,2,4,60,-0.04301350500000001,1.192857405,-2.450283333333333,,,,,,,,,,,335.2038214285714,335.9515,368.1168833333333,357.7610833333334,402.97038333333336,460.8652,578.9853333333334,630.1722166666666,592.2139333333333,507.21008333333333,420.3491,415.91029999999995,420.95298333333335,405.52925,441.4468833333333,360.60305,427.4607,430.7725,414.6931,422.48599999999993,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,60,-0.723337825,0.9370778133333334,-3.048972833333333,,,,,,,,,,230.25294736842102,335.3148,336.80556666666666,370.2008333333333,364.8504166666667,426.43781666666666,516.5892166666666,626.1549166666666,633.1994666666667,551.1077166666668,465.76858333333337,399.7529333333333,412.57345,421.0623,404.53055,436.27808333333337,358.61193333333335,431.62309999999997,434.2989166666667,411.71945454545454,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,60,0.32169326983333335,-0.16487927166666666,-3.2988605000000004,,,,,,,,,306.1343636363636,233.79196226415095,339.9031166666667,343.66175000000004,381.1524,387.1680833333333,463.0851666666667,559.4430333333333,631.5777999999999,584.0658666666666,502.8983166666667,437.88176666666664,392.32668333333334,414.0064333333333,423.67196666666666,400.10855,423.16606666666667,365.3271833333334,438.18958333333336,434.61578333333335,406.83230769230767,,,,,,,,,,,,,,,,,,,,,
